runtime,release_date,imdb_id,original_title,genres,vote_average,budget,cast,production_companies,release_year,revenue,director
130,12/17/2004,0371246,Spanglish,Comedy,5.6,80000000,Adam Sandler|TГѓВ©a Leoni|Paz Vega|Cloris Leachman|Shelbie Bruce,Gracie Films|Columbia Pictures Corporation,"2004""",55041367,James L. Brooks
96,3/12/2004,0363988,Secret Window,Thriller|Mystery,6.3,40000000,Johnny Depp|John Turturro|Timothy Hutton|Charles S. Dutton|Len Cariou,Columbia Pictures Corporation|Pariah Entertainment Group|Grand Slam Productions|Mel's Cite du Cinema,"2004""",92913171,David Koepp
113,8/6/2004,"
tt0368933",The Princess Diaries 2: Royal Engagement,Comedy|Drama|Family|Romance,5.9,40000000,Anne Hathaway|Julie Andrews|HГѓВ©ctor Elizondo|John Rhys-Davies|Heather Matarazzo,Walt Disney Pictures,"2004"";;;;;;
",95149435,Garry Marshall
137,4/7/2004,0318974,The Alamo,Western|History|War,5.9,145000000,Dennis Quaid|Billy Bob Thornton|Jason Patric|Patrick Wilson|Emilio EchevarrГѓВ­a,Imagine Entertainment|Touchstone Pictures,"2004""",25819961,John Lee Hancock
92,10/22/2004,0391198,The Grudge,Horror|Thriller|Mystery,5.8,10000000,Sarah Michelle Gellar|Jason Behr|William Mapother|Clea DuVall|KaDee Strickland,Ghost House Pictures|Vertigo Entertainment|Senator International|Colombia Pictures|Fellah Pictures,"2004""",183474602,Takashi Shimizu
94,9/6/2004,"
tt0337921",Cellular,Action|Adventure|Crime|Thriller,6.0,25000000,Chris Evans|Kim Basinger|Jason Statham|Jessica Biel|William H. Macy,New Line Cinema,2004,56422687,David R. Ellis
129,7/30/2004,0368008,The Manchurian Candidate,Drama|Thriller|Mystery,6.1,80000000,Denzel Washington|Meryl Streep|Liev Schreiber|Jon Voight|Kimberly Elise,Paramount Pictures|Scott Rudin Productions|Clinica Estetico,"2004""",96105964,Jonathan Demme
101,2/9/2004,0361862,The Machinist,Thriller|Drama,7.2,5000000,Christian Bale|Jennifer Jason Leigh|Aitana SГѓВЎnchez-GijГѓВіn|John Sharian|Michael Ironside,Filmax Entertainment|Castelao Producciones|Canal+ EspaГѓВ±a|Instituto de la CinematografГѓВ­a y de las Artes Audiovisuales (ICAA)|ICF,"2004"";;;;;;
",8203235,Brad Anderson
87,11/11/2004,0387575,Seed of Chucky,Comedy|Drama|Horror,4.9,12000000,Brad Dourif|Jennifer Tilly|Billy Boyd|Redman|Hannah Spearritt,Rogue Pictures,"2004""",24829644,Don Mancini
97,10/6/2004,"
tt0316732",Taxi,Thriller|Action|Comedy|Crime,5.0,25000000,Queen Latifah|Jimmy Fallon|Gisele BГѓВјndchen|Henry Simmons|Jennifer Esposito,Twentieth Century Fox Film Corporation|Robert Simonds Productions|EuropaCorp,2004,36609966,Tim Story
103,10/22/2004,0375173,Alfie,Comedy,5.4,60000000,Jude Law|Marisa Tomei|Omar Epps|Jane Krakowski|RenГѓВ©e Taylor,Paramount Pictures|Patalex Productions,"2004""",13395939,Charles Shyer
107,10/15/2004,0358135,Shall We Dance?,Drama|Romance|Comedy,5.8,50000000,Richard Gere|Jennifer Lopez|Susan Sarandon|Lisa Ann Walter|Stanley Tucci,Miramax Films,"2004""",170128460,Peter Chelsom
93,6/10/2004,0327162,The Stepford Wives,Action|Comedy|Science Fiction,5.4,90000000,Nicole Kidman|Matthew Broderick|Bette Midler|Glenn Close|Christopher Walken,Paramount Pictures|De Line Pictures|DreamWorks Pictures,"2004""",102000000,Frank Oz
76,4/2/2004,0299172,Home on the Range,Western|Animation|Family|Comedy|Music,5.8,110000000,Randy Quaid|Steve Buscemi|Judi Dench|Cuba Gooding Jr.|G. W. Bailey,Walt Disney Pictures|Walt Disney Feature Animation,"2004""",103951461,Will Finn|John Sanford
136,3/5/2004,0317648,Hidalgo,Western|Adventure,6.3,100000000,Viggo Mortensen|Zuleikha Robinson|Omar Sharif|Adam Alexi-Malle|Louise Lombard,Casey Silver Productions|Touchstone Pictures|Dune Films,"2004""",108103450,Joe Johnston
122,6/25/2004,"
tt0361596",Fahrenheit 9/11,Documentary,6.6,6000000,Michael Moore|George W. Bush|Ben Affleck|Stevie Wonder|Al Gore,BIM Distribuzione|Fellowship Adventure Group,"2004;;;;;;
",119114517,Michael Moore
109,6/23/2004,0381707,White Chicks,Comedy,6.4,37000000,Shawn Wayans|Marlon Wayans|Jaime King|Frankie Faison|Maitland Ward,Columbia Pictures|Revolution Studios|Wayans Bros. Entertainment|Gone North Productions,"2004""",113086475,Keenen Ivory Wayans
121,9/11/2004,0395169,Hotel Rwanda,Drama|History|War,7.2,17500000,Don Cheadle|Sophie Okonedo|Nick Nolte|Fana Mokoena|Joaquin Phoenix,Lions Gate Films|United Artists|Industrial Development Corporation of South Africa|Endgame Entertainment|Miracle Pictures,"2004""",38000000,Terry George
97,2/27/2004,0315297,Twisted,Action|Adventure|Crime|Drama|Thriller,5.7,50000000,Ashley Judd|Samuel L. Jackson|Andy GarcГѓВ­a|David Strathairn|Russell Wong,Paramount Pictures|Kopelson Entertainment|Harlequin Pictures|Intertainment AG|Blackout Productions Inc.,"2004""",25195000,Philip Kaufman
98,10/11/2004,0372588,Team America: World Police,Music|Adventure|Animation|Action|Comedy,6.5,32000000,Trey Parker|Matt Stone|Kristen Miller|Masasa Moyo|Daran Norris,Paramount Pictures|Scott Rudin Productions,"2004""",50907422,Trey Parker
126,10/22/2004,0375063,Sideways,Comedy|Drama|Romance,6.6,16000000,Paul Giamatti|Thomas Haden Church|Virginia Madsen|Sandra Oh|Marylouise Burke,Fox Searchlight Pictures|Michael London Productions|Sideways Productions Inc.,"2004""",109502303,Alexander Payne
95,8/20/2004,0364751,Without a Paddle,Action|Adventure|Comedy|Thriller,5.2,19000000,Seth Green|Matthew Lillard|Dax Shepard|Antony Starr|Andrew Hampton,Paramount Pictures|De Line Pictures,"2004""",69631118,Steven Brill
101,3/5/2004,0335438,Starsky & Hutch,Comedy|Crime,5.5,60000000,Ben Stiller|Owen Wilson|Snoop Dogg|Fred Williamson|Vince Vaughn,Weed Road Pictures|Warner Bros.|Dimension Films|Red Hour Films|AR-TL,"2004""",170268750,Todd Phillips
89,2/17/2004,0361467,Confessions of a Teenage Drama Queen,Music|Comedy|Family|Romance,5.1,15000000,Lindsay Lohan|Adam Garcia|Glenne Headly|Alison Pill|Megan Fox,Walt Disney Pictures,"2004""",29331068,Sara Sugarman
108,7/30/2004,0368447,The Village,Drama|Mystery|Thriller,6.0,60000000,Bryce Dallas Howard|Joaquin Phoenix|Adrien Brody|William Hurt|Sigourney Weaver,Scott Rudin Productions|Touchstone Pictures|Blinding Edge Pictures,"2004""",256697520,M. Night Shyamalan
98,4/7/2004,0327247,The Whole Ten Yards,Comedy|Thriller|Crime,5.5,40000000,Bruce Willis|Matthew Perry|Amanda Peet|Kevin Pollak|Frank Collison,Cheyenne Enterprises|Franchise Pictures|MHF Zweite Academy Film|Eclipse Catering|Nine Yards Two Productions,"2004"";;;;;;
",26155781,Howard Deutch
127,2/25/2004,0335345,The Passion of the Christ,Drama,6.8,30000000,Jim Caviezel|Maia Morgenstern|Christo Jivkov|Francesco De Vito|Monica Bellucci,Icon Productions,"2004""",611899420,Mel Gibson
152,10/29/2004,0350258,Ray,Drama,7.0,40000000,Jamie Foxx|Kerry Washington|Regina King|Harry Lennix|Clifton Powell,Universal Pictures,"2004""",124731534,Taylor Hackford
86,2/27/2004,0338096,Dirty Dancing: Havana Nights,Drama|Romance,5.8,25000000,Diego Luna|Romola Garai|Sela Ward|John Slattery|Jonathan Jackson,Miramax Films|Lions Gate Films|Artisan Entertainment|Lawrence Bender Productions|Havana Nights LLC,"2004""",27685016,Guy Ferland
98,9/13/2004,0360201,Wimbledon,Comedy|Romance,5.7,31000000,Kirsten Dunst|Paul Bettany|Sam Neill|James McAvoy|Bernard Hill,Universal Pictures,"2004""",41512007,Richard Loncraine
103,3/19/2004,0364045,Taking Lives,Action|Drama|Mystery|Thriller,6.0,45000000,Angelina Jolie|Ethan Hawke|Kiefer Sutherland|Gena Rowlands|Olivier Martinez,Village Roadshow Pictures|Atmosphere Entertainment MM|Warner Bros.,"2004""",65470529,D.J. Caruso
143,12/8/2004,0293508,The Phantom of the Opera,Thriller|Drama|Romance,6.8,70000000,Gerard Butler|Emmy Rossum|Patrick Wilson|Miranda Richardson|Minnie Driver,Odyssey Entertainment|Warner Bros.|Scion Films|Really Useful Films,"2004""",154648887,Joel Schumacher
114,9/3/2004,0324554,Wicker Park,Drama|Mystery|Romance|Thriller,6.6,30000000,Josh Hartnett|Rose Byrne|Matthew Lillard|Diane Kruger|Christopher Cousins,Lakeshore Entertainment|Metro-Goldwyn-Mayer (MGM)|Mel's Cite du Cinema,"2004""",13001257,Paul McGuigan
119,12/10/2004,0362270,The Life Aquatic with Steve Zissou,Adventure|Comedy|Drama,7.0,50000000,Bill Murray|Anjelica Huston|Cate Blanchett|Willem Dafoe|Owen Wilson,Touchstone Pictures,"2004""",34808403,Wes Anderson
120,6/16/2004,0327437,Around the World in 80 Days,Action|Adventure|Comedy,5.6,110000000,Jackie Chan|Steve Coogan|CГѓВ©cile De France|Robert Fyfe|Jim Broadbent,Studio Babelsberg|Walden Media|Babelsberg Film|Mostow/Lieberman Productions|80 Days Productions,"2004""",72178895,Frank Coraci
106,1/20/2004,0337579,Barbershop 2:  Back in Business,Comedy|Drama,5.7,18000000,Ice Cube|Cedric the Entertainer|Sean Patrick Thomas|Keke Palmer|Michael Ealy,Metro-Goldwyn-Mayer (MGM),"2004"";;;;;;
",65070412,Kevin Rodney Sullivan
91,9/24/2004,0356618,The Forgotten,Crime|Drama|Horror|Mystery|Science Fiction,5.4,42000000,Julianne Moore|Anthony Edwards|Jessica Hecht|Christopher Kovaleski|Dominic West,Revolution Studios|Jinks/Cohen Company|Visual Arts Entertainment,"2004""",117575636,Joseph Ruben
113,12/17/2004,0377062,Flight of the Phoenix,Action|Adventure|Drama|Thriller,5.4,45000000,Dennis Quaid|Tyrese Gibson|Giovanni Ribisi|Miranda Otto|Hugh Laurie,Twentieth Century Fox Film Corporation|Davis Entertainment|Aldrich Group|Optional Pictures,"2004""",21009180,John Moore
102,4/30/2004,0335121,Godsend,Drama|Horror|Science Fiction|Thriller,4.7,25000000,Greg Kinnear|Rebecca Romijn|Robert De Niro|Cameron Bright|Zoie Palmer,Lions Gate Films|2929 Productions|Artists Production Group (APG)|Blue Productions,"2004""",30114487,Nick Hamm
118,10/8/2004,0390022,Friday Night Lights,Drama,7.2,30000000,Billy Bob Thornton|Lucas Black|Garrett Hedlund|Derek Luke|Amber Heard,Universal Studios|Imagine Entertainment|Friday Night Lights LLC|MDBF Filmgesellschaft mbH & Company KG,"2004""",61255921,Peter Berg
84,9/3/2004,"
tt0338325",Paparazzi,Action|Drama|Thriller,5.9,20000000,Cole Hauser|Robin Tunney|Dennis Farina|Daniel Baldwin,20th Century Fox,2004,16605763,Paul Abascal
141,9/1/2004,0241025,Vanity Fair,Drama|Romance,5.5,23000000,Reese Witherspoon|James Purefoy|Jonathan Rhys Meyers|Romola Garai|Gabriel Byrne,Alliance Films|Focus Features,"2004""",16123851,Mira Nair
109,4/7/2004,0338512,Deux frГѓВЁres,Adventure|Drama|Family,6.8,74500000,MaГѓВЇ Anh Le|Guy Pearce|Oanh Nguyen|Jaran 'See Tao' Petcharoen|StГѓВ©phanie Lagarde,PathГѓВ© Renn Productions|TF1 Films Production|Canal+|Pathe|Two Brothers Productions,"2004""",62172050,Jean-Jacques Annaud
84,1/16/2004,0329691,Torque,Action,4.8,40000000,Martin Henderson|Ice Cube|Monet Mazur|Adam Scott|Matt Schulze,Village Roadshow Pictures|Original Film|Warner Bros.,"2004""",46546197,Joseph Kahn
135,2/6/2004,0349825,Miracle,Drama|History,6.8,28000000,Kurt Russell|Patricia Clarkson|Noah Emmerich|Sean McCann|Kenneth Welsh,Walt Disney,"2004""",64445708,Gavin O'Connor
106,5/7/2004,0297284,Mindhunters,Mystery|Thriller|Crime,6.3,27000000,"""""LL Cool J|Jonny Lee Miller|Kathryn Morris|Patricia VelГѓВЎsquez|Clifton Collins",Avenue Pictures Productions|Weed Road Pictures|Intermedia Films|Egmond Film & Television|Dimension Films,"2004""",21148829," Jr."""""
104,2/27/2004,"
tt0331953",Club Dread,Comedy|Horror,5.1,8500000,Kevin Heffernan|Jay Chandrasekhar|Paul Soter|Erik Stolhanske|Tanja Reichert,Fox Searchlight Pictures|Broken Lizard Industries|Coconut Pete Productions,2004,5001655,Jay Chandrasekhar
99,8/27/2004,0324127,Suspect Zero,Crime|Thriller,5.1,27000000,Carrie-Anne Moss|Aaron Eckhart|Ben Kingsley|Harry Lennix|Kevin Chamberlin,Paramount Pictures|Cruise/Wagner Productions|Lakeshore Entertainment|Intermedia Films,"2004""",13000000,E. Elias Merhige
88,1/30/2004,0315824,The Big Bounce,Comedy|Crime,4.9,50000000,Owen Wilson|Morgan Freeman|Gary Sinise|Sara Foster|Willie Nelson,Warner Bros. Pictures|Shangri-La Entertainment|Material|Taormina Productions,"2004""",6808550,George Armitage
104,6/15/2004,0339412,Mr. 3000,Comedy|Drama,5.1,30000000,Bernie Mac|Angela Bassett|Michael Rispoli|Brian J. White|Dondre Whitfield,Touchstone Pictures,"2004""",21800302,Charles Stone III
98,4/16/2004,0345074,Connie and Carla,Comedy,6.8,20000000,Nia Vardalos|Toni Collette|David Duchovny|Stephen Spinella|Alec Mapa,Universal Pictures,"2004"";;;;;;
",11341016,Michael Lembeck
102,3/12/2004,0360009,Spartan,Mystery|Action|Drama|Thriller|Crime,6.2,19250000,Val Kilmer|Derek Luke|William H. Macy|Tia Texada|Ed O'Neill,Epsilon Motion Pictures|Franchise Pictures|Signature Pictures|Linson Entertainment|Art Linson Productions,"2004""",8112712,David Mamet
100,12/3/2004,0358349,Agent Cody Banks 2: Destination London,Comedy,5.3,26000000,Frankie Muniz|Anthony Anderson|Hannah Spearritt|Alfie Allen|Cynthia Stevenson,Splendid Pictures|Maverick Films|Metro-Goldwyn-Mayer (MGM)|Dylan Sellers Productions|Madacy Entertainment,"2004""",28818995,Kevin Allen
97,4/7/2004,0359517,Johnson Family Vacation,Comedy|Family,5.3,12000000,Cedric the Entertainer|Vanessa Williams|Steve Harvey|Shari Headley|Shad Moss,Fox Searchlight Pictures|Bird and a Bear Entertainment|Hallway Pictures|Catch Productions,"2004"";;;;
",31179516,Christopher Erskin
111,8/6/2004,0361841,Little Black Book,Comedy|Romance|Drama,5.2,35000000,Brittany Murphy|Holly Hunter|Kathy Bates|Ron Livingston|Kevin Sussman,Revolution Studios|Blue Star Pictures,"2004""",22034832,Nick Hurran
115,10/1/2004,0349710,Ladder 49,Drama|Action|Thriller,6.0,60000000,Joaquin Phoenix|John Travolta|Jacinda Barrett|Robert Patrick|Morris Chestnut,Casey Silver Productions|Beacon Communications|Touchstone Pictures|Beacon Pictures|Fantail Films Inc.,"2004""",74541707,Jay Russell
169,5/19/2007,0449088,Pirates of the Caribbean: At World's End,Adventure|Fantasy|Action,6.8,300000000,Johnny Depp|Orlando Bloom|Keira Knightley|Geoffrey Rush|Bill Nighy,Walt Disney Pictures|Jerry Bruckheimer Films|Second Mate Productions,"2007""",961000000,Gore Verbinski
138,6/28/2007,0373889,Harry Potter and the Order of the Phoenix,Adventure|Fantasy|Family|Mystery,7.2,150000000,Daniel Radcliffe|Rupert Grint|Emma Watson|Michael Gambon|Ralph Fiennes,Cool Music|Warner Bros.|Heyday Films|Harry Potter Publishing Rights,"2007""",938212738,David Yates
111,6/22/2007,0382932,Ratatouille,Animation|Comedy|Family|Fantasy,7.3,150000000,Patton Oswalt|Ian Holm|Lou Romano|Brian Dennehy|Peter Sohn,Walt Disney Pictures|Pixar Animation Studios,"2007""",623722818,Brad Bird|Jan Pinkava
115,8/3/2007,0440963,The Bourne Ultimatum,Action|Drama|Mystery|Thriller,7.2,70000000,Matt Damon|Julia Stiles|David Strathairn|Scott Glenn|Paddy Considine,Universal Pictures|The Kennedy/Marshall Company|Ludlum Entertainment|Motion Picture BETA Produktionsgesellschaft|Bourne Again,"2007""",442824138,Paul Greengrass
122,11/8/2007,0477348,No Country for Old Men,Crime|Drama|Thriller,7.6,25000000,Tommy Lee Jones|Javier Bardem|Josh Brolin|Woody Harrelson|Kelly Macdonald,Miramax Films|Scott Rudin Productions|Paramount Vantage|Mike Zoss Productions,"2007""",171600000,Joel Coen|Ethan Coen
101,12/14/2007,0480249,I Am Legend,Drama|Horror|Action|Thriller|Science Fiction,6.8,150000000,Will Smith|Alice Braga|Charlie Tahan|Salli Richardson-Whitfield|Willow Smith,Village Roadshow Pictures|Original Film|Weed Road Pictures|Warner Bros.|Heyday Films,"2007""",585349010,Francis Lawrence
124,12/13/2007,0465234,National Treasure: Book of Secrets,Action|Adventure|Mystery|Thriller,6.0,130000000,Nicolas Cage|Jon Voight|Harvey Keitel|Ed Harris|Diane Kruger,Jerry Bruckheimer Films|Saturn Films|Walt Disney|Junction Entertainment|Sparkler Entertainment,"2007""",457363168,Jon Turteltaub
139,5/1/2007,0413300,Spider-Man 3,Fantasy|Action|Adventure,5.8,258000000,Tobey Maguire|Kirsten Dunst|James Franco|Thomas Haden Church|Topher Grace,Columbia Pictures|Laura Ziskin Productions|Marvel Enterprises,"2007""",890871626,Sam Raimi
126,11/21/2007,0884328,The Mist,Science Fiction|Horror|Thriller,6.6,18000000,Thomas Jane|Marcia Gay Harden|Laurie Holden|Toby Jones|Jeffrey DeMunn,Darkwoods Productions|Dimension Films,"2007""",57096190,Frank Darabont
127,8/9/2007,0486655,Stardust,Adventure|Fantasy|Romance|Family,7.0,70000000,Claire Danes|Charlie Cox|Michelle Pfeiffer|Robert De Niro|Sienna Miller,Paramount Pictures|Ingenious Film Partners|Di Bonaventura Pictures|Marv Films|Vaughn Productions,"2007""",135560026,Matthew Vaughn
128,6/20/2007,0337978,Live Free or Die Hard,Action|Thriller,6.3,110000000,Bruce Willis|Justin Long|Timothy Olyphant|Cliff Curtis|Maggie Q,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Cheyenne Enterprises|Wintergreen Productions,"2007""",383531464,Len Wiseman
91,8/8/2007,0293564,Rush Hour 3,Action|Comedy|Crime|Thriller,6.2,140000000,Chris Tucker|Jackie Chan|Hiroyuki Sanada|Max von Sydow|Yvan Attal,New Line Cinema,"2007""",258022233,Brett Ratner
148,9/11/2007,0758758,Into the Wild,Adventure|Drama,7.7,15000000,Emile Hirsch|Marcia Gay Harden|William Hurt|Jena Malone|Brian H. Dierker,Paramount Vantage|River Road Entertainment|Art Linson Productions|Into the Wild,"2007""",56255142,Sean Penn
117,3/7/2007,0416449,300,Action|Adventure|War,7.0,65000000,Gerard Butler|Lena Headey|Dominic West|David Wenham|Vincent Regan,Virtual Studios|Legendary Pictures|Hollywood Gang Productions|Atmosphere Entertainment MM|Warner Bros.,"2007"";;;;;;
",422610419,Zack Snyder
114,2/16/2007,0259324,Ghost Rider,Thriller|Action|Fantasy|Horror,5.2,110000000,Nicolas Cage|Eva Mendes|Wes Bentley|Donal Logue|Sam Elliott,Columbia Pictures Corporation|Relativity Media|Michael De Luca Productions|Marvel Enterprises|Crystal Sky Pictures,"2007""",228738393,Mark Steven Johnson
96,12/5/2007,0467406,Juno,Comedy|Drama|Romance,6.9,7500000,Ellen Page|Michael Cera|Jennifer Garner|Jason Bateman|Allison Janney,Fox Searchlight Pictures|Mandate Pictures,"2007""",231411584,Jason Reitman
96,2/16/2007,0398808,Bridge to Terabithia,Adventure|Drama|Family,6.9,60000000,Josh Hutcherson|AnnaSophia Robb|Zooey Deschanel|Kate Butler|Bailee Madison,Walden Media|Hal Lieberman Company|Lauren Levine Productions Inc.,"2007""",137587063,GГѓВЎbor CsupГѓВі
124,3/22/2007,0822854,Shooter,Action|Drama|Mystery|Thriller|Crime,6.9,61000000,Mark Wahlberg|Michael PeГѓВ±a|Danny Glover|Kate Mara|Elias Koteas,Paramount Pictures|Di Bonaventura Pictures|Grosvenor Park Impact Productions,"2007""",95696996,Antoine Fuqua
123,8/29/2007,0783233,Atonement,Drama|Romance,7.2,30000000,Keira Knightley|James McAvoy|Romola Garai|Saoirse Ronan|Brenda Blethyn,Universal Pictures|Studio Canal|Relativity Media|Working Title Films,"2007""",129266061,Joe Wright
158,12/28/2007,0469494,There Will Be Blood,Drama,7.8,25000000,Daniel Day-Lewis|Paul Dano|Dillon Freasier|CiarГѓВЎn Hinds|Kevin J. O'Connor,Miramax Films|Ghoulardi Film Company|Paramount Vantage,"2007""",76181545,Paul Thomas Anderson
157,11/2/2007,0765429,American Gangster,Drama|Crime,7.3,100000000,Denzel Washington|Russell Crowe|Chiwetel Ejiofor|Josh Brolin|Lymari Nadal,Imagine Entertainment|Universal Pictures|Scott Free Productions|Relativity Media|Film Rites,"2007""",266465037,Ridley Scott
93,5/17/2007,0413267,Shrek the Third,Fantasy|Adventure|Animation|Comedy|Family,5.8,160000000,Mike Myers|Eddie Murphy|Cameron Diaz|Julie Andrews|Antonio Banderas,DreamWorks Animation,"2007"";;;;;;
",798958165,Chris Miller|Raman Hui
116,12/20/2007,0408236,Sweeney Todd: The Demon Barber of Fleet Street,Drama|Horror|Music,6.8,50000000,Johnny Depp|Helena Bonham Carter|Alan Rickman|Timothy Spall|Sacha Baron Cohen,"""""Warner Bros.|DreamWorks Pictures|Tim Burton Productions|Zanuck Company  The|Parkes+MacDonald Image Nation""""","2007""",152000000,Tim Burton
113,8/17/2007,0829482,Superbad,Comedy,7.0,20000000,Jonah Hill|Michael Cera|Christopher Mintz-Plasse|Bill Hader|Seth Rogen,Columbia Pictures|Apatow Productions,"2007""",169860655,Greg Mottola
92,12/13/2007,0952640,Alvin and the Chipmunks,Comedy|Music|Family|Fantasy|Animation,5.6,60000000,Jason Lee|David Cross|Cameron Richardson|Jane Lynch|Justin Long,Dune Entertainment|Regency Enterprises|Fox 2000 Pictures|Bagdasarian Productions,"2007""",361366633,Tim Hill
91,10/28/2007,0389790,Bee Movie,Family|Animation|Adventure|Comedy,5.6,150000000,Jerry Seinfeld|RenГѓВ©e Zellweger|Matthew Broderick|Patrick Warburton|John Goodman,Pacific Data Images (PDI)|DreamWorks Animation|Columbus 81 Productions,"2007""",287594577,Steve Hickner|Simon J. Smith
